,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
1741,0021500551,1610612741,Bulls,CHI,Chicago,240,0.476,0.373,0.206,0.273,0.574,0.16,0.147,0.19
1742,0021500552,1610612753,Magic,ORL,Orlando,240,0.547,0.324,0.169,0.324,0.638,0.132,0.164,0.133
1743,0021500552,1610612764,Wizards,WAS,Washington,240,0.638,0.132,0.164,0.133,0.547,0.324,0.169,0.324
1744,0021500553,1610612751,Nets,BKN,Brooklyn,240,0.494,0.122,0.147,0.122,0.511,0.152,0.112,0.25
1745,0021500553,1610612765,Pistons,DET,Detroit,240,0.511,0.152,0.112,0.25,0.494,0.122,0.147,0.122
1746,0021500554,1610612755,76ers,PHI,Philadelphia,240,0.556,0.175,0.144,0.225,0.58,0.36,0.138,0.188
1747,0021500554,1610612761,Raptors,TOR,Toronto,240,0.58,0.36,0.138,0.188,0.556,0.175,0.144,0.225
1748,0021500555,1610612748,Heat,MIA,Miami,240,0.451,0.207,0.186,0.319,0.613,0.254,0.187,0.172
1749,0021500555,1610612762,Jazz,UTA,Utah,240,0.613,0.254,0.187,0.172,0.451,0.207,0.186,0.319
1750,0021500556,1610612744,Warriors,GSW,Golden State,240,0.672,0.172,0.183,0.25,0.511,0.315,0.093,0.152
1751,0021500556,1610612758,Kings,SAC,Sacramento,240,0.511,0.315,0.093,0.152,0.672,0.172,0.183,0.25
1752,0021500557,1610612742,Mavericks,DAL,Dallas,240,0.506,0.273,0.166,0.289,0.443,0.278,0.18,0.282
1753,0021500557,1610612750,Timberwolves,MIN,Minnesota,240,0.443,0.278,0.18,0.282,0.506,0.273,0.166,0.289
1754,0021500558,1610612740,Pelicans,NOP,New Orleans,265,0.44,0.29,0.125,0.278,0.539,0.382,0.127,0.163
1755,0021500558,1610612746,Clippers,LAC,Los Angeles,265,0.539,0.382,0.127,0.163,0.44,0.29,0.125,0.278
1756,0021500559,1610612739,Cavaliers,CLE,Cleveland,240,0.439,0.256,0.112,0.241,0.494,0.247,0.195,0.156
1757,0021500559,1610612755,76ers,PHI,Philadelphia,240,0.494,0.247,0.195,0.156,0.439,0.256,0.112,0.241
1758,0021500560,1610612738,Celtics,BOS,Boston,240,0.46,0.261,0.155,0.229,0.393,0.476,0.207,0.429
1759,0021500560,1610612763,Grizzlies,MEM,Memphis,240,0.393,0.476,0.207,0.429,0.46,0.261,0.155,0.229
1760,0021500561,1610612745,Rockets,HOU,Houston,265,0.517,0.258,0.205,0.227,0.528,0.111,0.168,0.114
1761,0021500561,1610612754,Pacers,IND,Indiana,265,0.528,0.111,0.168,0.114,0.517,0.258,0.205,0.227
1762,0021500562,1610612749,Bucks,MIL,Milwaukee,240,0.419,0.375,0.132,0.311,0.506,0.214,0.131,0.3
1763,0021500562,1610612752,Knicks,NYK,New York,240,0.506,0.214,0.131,0.3,0.419,0.375,0.132,0.311
1764,0021500563,1610612743,Nuggets,DEN,Denver,240,0.494,0.299,0.159,0.205,0.434,0.289,0.133,0.2
1765,0021500563,1610612766,Hornets,CHA,Charlotte,240,0.434,0.289,0.133,0.2,0.494,0.299,0.159,0.205
1766,0021500564,1610612757,Trail Blazers,POR,Portland,240,0.515,0.14,0.165,0.37,0.553,0.474,0.185,0.2
1767,0021500564,1610612760,Thunder,OKC,Oklahoma City,240,0.553,0.474,0.185,0.2,0.515,0.14,0.165,0.37
1768,0021500565,1610612747,Lakers,LAL,Los Angeles,240,0.343,0.169,0.121,0.291,0.486,0.362,0.178,0.194
1769,0021500565,1610612762,Jazz,UTA,Utah,240,0.486,0.362,0.178,0.194,0.343,0.169,0.121,0.291
1770,0021500566,1610612751,Nets,BKN,Brooklyn,240,0.466,0.178,0.205,0.143,0.561,0.232,0.139,0.286
1771,0021500566,1610612759,Spurs,SAS,San Antonio,240,0.561,0.232,0.139,0.286,0.466,0.178,0.205,0.143
1772,0021500567,1610612741,Bulls,CHI,Chicago,240,0.475,0.333,0.162,0.25,0.53,0.101,0.108,0.277
1773,0021500567,1610612764,Wizards,WAS,Washington,240,0.53,0.101,0.108,0.277,0.475,0.333,0.162,0.25
1774,0021500568,1610612744,Warriors,GSW,Golden State,240,0.517,0.349,0.091,0.191,0.489,0.176,0.11,0.184
1775,0021500568,1610612748,Heat,MIA,Miami,240,0.489,0.176,0.11,0.184,0.517,0.349,0.091,0.191
1776,0021500569,1610612754,Pacers,IND,Indiana,240,0.582,0.392,0.133,0.216,0.449,0.303,0.183,0.327
1777,0021500569,1610612756,Suns,PHX,Phoenix,240,0.449,0.303,0.183,0.327,0.582,0.392,0.133,0.216
1778,0021500570,1610612759,Spurs,SAS,San Antonio,240,0.512,0.318,0.165,0.268,0.451,0.286,0.116,0.224
1779,0021500570,1610612765,Pistons,DET,Detroit,240,0.451,0.286,0.116,0.224,0.512,0.318,0.165,0.268
1780,0021500571,1610612738,Celtics,BOS,Boston,240,0.541,0.302,0.091,0.175,0.574,0.37,0.111,0.146
1781,0021500571,1610612752,Knicks,NYK,New York,240,0.574,0.37,0.111,0.146,0.541,0.302,0.091,0.175
1782,0021500572,1610612745,Rockets,HOU,Houston,240,0.545,0.351,0.193,0.5,0.507,0.333,0.215,0.351
1783,0021500572,1610612763,Grizzlies,MEM,Memphis,240,0.507,0.333,0.215,0.351,0.545,0.351,0.193,0.5
1784,0021500573,1610612741,Bulls,CHI,Chicago,240,0.482,0.282,0.184,0.435,0.478,0.301,0.052,0.275
1785,0021500573,1610612749,Bucks,MIL,Milwaukee,240,0.478,0.301,0.052,0.275,0.482,0.282,0.184,0.435
1786,0021500574,1610612750,Timberwolves,MIN,Minnesota,240,0.488,0.284,0.183,0.25,0.518,0.214,0.177,0.19
1787,0021500574,1610612760,Thunder,OKC,Oklahoma City,240,0.518,0.214,0.177,0.19,0.488,0.284,0.183,0.25
1788,0021500575,1610612739,Cavaliers,CLE,Cleveland,265,0.5,0.165,0.103,0.315,0.563,0.278,0.164,0.194
1789,0021500575,1610612742,Mavericks,DAL,Dallas,265,0.563,0.278,0.164,0.194,0.5,0.165,0.103,0.315
1790,0021500576,1610612740,Pelicans,NOP,New Orleans,240,0.451,0.154,0.114,0.25,0.402,0.368,0.082,0.22
1791,0021500576,1610612747,Lakers,LAL,Los Angeles,240,0.402,0.368,0.082,0.22,0.451,0.154,0.114,0.25
1792,0021500577,1610612737,Hawks,ATL,Atlanta,240,0.414,0.259,0.16,0.122,0.518,0.317,0.179,0.262
1793,0021500577,1610612766,Hornets,CHA,Charlotte,240,0.518,0.317,0.179,0.262,0.414,0.259,0.16,0.122
1794,0021500578,1610612749,Bucks,MIL,Milwaukee,240,0.535,0.472,0.26,0.323,0.524,0.286,0.166,0.196
1795,0021500578,1610612764,Wizards,WAS,Washington,240,0.524,0.286,0.166,0.196,0.535,0.472,0.26,0.323
1796,0021500579,1610612751,Nets,BKN,Brooklyn,240,0.576,0.163,0.151,0.2,0.489,0.253,0.148,0.288
1797,0021500579,1610612752,Knicks,NYK,New York,240,0.489,0.253,0.148,0.288,0.576,0.163,0.151,0.2
1798,0021500580,1610612738,Celtics,BOS,Boston,240,0.494,0.222,0.183,0.286,0.434,0.22,0.187,0.271
1799,0021500580,1610612754,Pacers,IND,Indiana,240,0.434,0.22,0.187,0.271,0.494,0.222,0.183,0.286
1800,0021500581,1610612745,Rockets,HOU,Houston,240,0.54,0.507,0.16,0.216,0.513,0.385,0.214,0.311
1801,0021500581,1610612750,Timberwolves,MIN,Minnesota,240,0.513,0.385,0.214,0.311,0.54,0.507,0.16,0.216
1802,0021500582,1610612742,Mavericks,DAL,Dallas,240,0.427,0.305,0.158,0.163,0.555,0.354,0.18,0.283
1803,0021500582,1610612760,Thunder,OKC,Oklahoma City,240,0.555,0.354,0.18,0.283,0.427,0.305,0.158,0.163
1804,0021500583,1610612743,Nuggets,DEN,Denver,240,0.454,0.425,0.126,0.289,0.534,0.227,0.126,0.163
1805,0021500583,1610612744,Warriors,GSW,Golden State,240,0.534,0.227,0.126,0.163,0.454,0.425,0.126,0.289
1806,0021500584,1610612757,Trail Blazers,POR,Portland,240,0.506,0.17,0.143,0.378,0.461,0.289,0.156,0.213
1807,0021500584,1610612762,Jazz,UTA,Utah,240,0.461,0.289,0.156,0.213,0.506,0.17,0.143,0.378
1808,0021500585,1610612740,Pelicans,NOP,New Orleans,240,0.5,0.11,0.071,0.236,0.524,0.167,0.183,0.238
1809,0021500585,1610612758,Kings,SAC,Sacramento,240,0.524,0.167,0.183,0.238,0.5,0.11,0.071,0.236
1810,0021500586,1610612746,Clippers,LAC,Los Angeles,240,0.484,0.17,0.081,0.185,0.507,0.414,0.236,0.132
1811,0021500586,1610612748,Heat,MIA,Miami,240,0.507,0.414,0.236,0.132,0.484,0.17,0.081,0.185
1812,0021500587,1610612741,Bulls,CHI,Chicago,265,0.506,0.352,0.214,0.425,0.516,0.215,0.134,0.234
1813,0021500587,1610612755,76ers,PHI,Philadelphia,265,0.516,0.215,0.134,0.234,0.506,0.352,0.214,0.425
1814,0021500588,1610612753,Magic,ORL,Orlando,265,0.5,0.082,0.145,0.143,0.456,0.344,0.115,0.216
1815,0021500588,1610612761,Raptors,TOR,Toronto,265,0.456,0.344,0.115,0.216,0.5,0.082,0.145,0.143
1816,0021500589,1610612763,Grizzlies,MEM,Memphis,240,0.546,0.329,0.163,0.156,0.618,0.236,0.219,0.25
1817,0021500589,1610612765,Pistons,DET,Detroit,240,0.618,0.236,0.219,0.25,0.546,0.329,0.163,0.156
1818,0021500590,1610612739,Cavaliers,CLE,Cleveland,240,0.524,0.134,0.188,0.209,0.488,0.265,0.128,0.244
1819,0021500590,1610612759,Spurs,SAS,San Antonio,240,0.488,0.265,0.128,0.244,0.524,0.134,0.188,0.209
1820,0021500591,1610612758,Kings,SAC,Sacramento,240,0.493,0.568,0.169,0.333,0.458,0.41,0.129,0.2
1821,0021500591,1610612762,Jazz,UTA,Utah,240,0.458,0.41,0.129,0.2,0.493,0.568,0.169,0.333
1822,0021500592,1610612744,Warriors,GSW,Golden State,240,0.576,0.233,0.195,0.279,0.467,0.267,0.199,0.314
1823,0021500592,1610612747,Lakers,LAL,Los Angeles,240,0.467,0.267,0.199,0.314,0.576,0.233,0.195,0.279
1824,0021500593,1610612754,Pacers,IND,Indiana,240,0.494,0.4,0.129,0.14,0.577,0.102,0.149,0.37
1825,0021500593,1610612764,Wizards,WAS,Washington,240,0.577,0.102,0.149,0.37,0.494,0.4,0.129,0.14
1826,0021500594,1610612750,Timberwolves,MIN,Minnesota,240,0.429,0.271,0.141,0.364,0.556,0.247,0.065,0.293
1827,0021500594,1610612760,Thunder,OKC,Oklahoma City,240,0.556,0.247,0.065,0.293,0.429,0.271,0.141,0.364
1828,0021500595,1610612738,Celtics,BOS,Boston,240,0.51,0.302,0.124,0.321,0.449,0.315,0.14,0.188
1829,0021500595,1610612756,Suns,PHX,Phoenix,240,0.449,0.315,0.14,0.188,0.51,0.302,0.124,0.321
1830,0021500596,1610612751,Nets,BKN,Brooklyn,240,0.494,0.329,0.129,0.348,0.586,0.118,0.095,0.286
1831,0021500596,1610612757,Trail Blazers,POR,Portland,240,0.586,0.118,0.095,0.286,0.494,0.329,0.129,0.348
1832,0021500597,1610612741,Bulls,CHI,Chicago,240,0.372,0.174,0.1,0.25,0.442,0.221,0.114,0.167
1833,0021500597,1610612742,Mavericks,DAL,Dallas,240,0.442,0.221,0.114,0.167,0.372,0.174,0.1,0.25
1834,0021500598,1610612740,Pelicans,NOP,New Orleans,240,0.563,0.149,0.086,0.186,0.57,0.14,0.111,0.091
1835,0021500598,1610612766,Hornets,CHA,Charlotte,240,0.57,0.14,0.111,0.091,0.563,0.149,0.086,0.186
1836,0021500599,1610612737,Hawks,ATL,Atlanta,265,0.475,0.06,0.158,0.152,0.432,0.385,0.165,0.368
1837,0021500599,1610612749,Bucks,MIL,Milwaukee,265,0.432,0.385,0.165,0.368,0.475,0.06,0.158,0.152
1838,0021500600,1610612743,Nuggets,DEN,Denver,240,0.449,0.333,0.144,0.154,0.519,0.235,0.148,0.225
1839,0021500600,1610612748,Heat,MIA,Miami,240,0.519,0.235,0.148,0.225,0.449,0.333,0.144,0.154
1840,0021500601,1610612739,Cavaliers,CLE,Cleveland,240,0.437,0.264,0.158,0.362,0.392,0.392,0.198,0.238
1841,0021500601,1610612745,Rockets,HOU,Houston,240,0.392,0.392,0.198,0.238,0.437,0.264,0.158,0.362
1842,0021500602,1610612737,Hawks,ATL,Atlanta,240,0.608,0.304,0.106,0.147,0.474,0.244,0.176,0.167
1843,0021500602,1610612751,Nets,BKN,Brooklyn,240,0.474,0.244,0.176,0.167,0.608,0.304,0.106,0.147
1844,0021500603,1610612749,Bucks,MIL,Milwaukee,240,0.576,0.361,0.162,0.214,0.431,0.253,0.087,0.245
1845,0021500603,1610612766,Hornets,CHA,Charlotte,240,0.431,0.253,0.087,0.245,0.576,0.361,0.162,0.214
1846,0021500604,1610612738,Celtics,BOS,Boston,240,0.494,0.409,0.156,0.378,0.483,0.404,0.134,0.318
1847,0021500604,1610612764,Wizards,WAS,Washington,240,0.483,0.404,0.134,0.318,0.494,0.409,0.156,0.378
1848,0021500605,1610612744,Warriors,GSW,Golden State,240,0.415,0.245,0.126,0.259,0.505,0.198,0.106,0.34
1849,0021500605,1610612765,Pistons,DET,Detroit,240,0.505,0.198,0.106,0.34,0.415,0.245,0.126,0.259
1850,0021500606,1610612755,76ers,PHI,Philadelphia,240,0.618,0.395,0.131,0.094,0.42,0.276,0.137,0.176
1851,0021500606,1610612757,Trail Blazers,POR,Portland,240,0.42,0.276,0.137,0.176,0.618,0.395,0.131,0.094
1852,0021500607,1610612752,Knicks,NYK,New York,240,0.487,0.312,0.119,0.162,0.506,0.317,0.101,0.302
1853,0021500607,1610612763,Grizzlies,MEM,Memphis,240,0.506,0.317,0.101,0.302,0.487,0.312,0.119,0.162
1854,0021500608,1610612747,Lakers,LAL,Los Angeles,240,0.394,0.2,0.146,0.286,0.566,0.217,0.131,0.282
1855,0021500608,1610612762,Jazz,UTA,Utah,240,0.566,0.217,0.131,0.282,0.394,0.2,0.146,0.286
1856,0021500609,1610612746,Clippers,LAC,Los Angeles,240,0.464,0.198,0.109,0.246,0.559,0.434,0.173,0.22
1857,0021500609,1610612758,Kings,SAC,Sacramento,240,0.559,0.434,0.173,0.22,0.464,0.198,0.109,0.246
1858,0021500610,1610612750,Timberwolves,MIN,Minnesota,240,0.616,0.58,0.178,0.276,0.451,0.309,0.153,0.214
1859,0021500610,1610612756,Suns,PHX,Phoenix,240,0.451,0.309,0.153,0.214,0.616,0.58,0.178,0.276
1860,0021500611,1610612748,Heat,MIA,Miami,240,0.444,0.153,0.231,0.184,0.494,0.136,0.148,0.31
1861,0021500611,1610612760,Thunder,OKC,Oklahoma City,240,0.494,0.136,0.148,0.31,0.444,0.153,0.231,0.184
1862,0021500612,1610612742,Mavericks,DAL,Dallas,240,0.395,0.309,0.13,0.1,0.494,0.311,0.068,0.13
1863,0021500612,1610612759,Spurs,SAS,San Antonio,240,0.494,0.311,0.068,0.13,0.395,0.309,0.13,0.1
1864,0021500613,1610612743,Nuggets,DEN,Denver,240,0.56,0.418,0.158,0.415,0.64,0.366,0.148,0.265
1865,0021500613,1610612754,Pacers,IND,Indiana,240,0.64,0.366,0.148,0.265,0.56,0.418,0.158,0.415
1866,0021500614,1610612745,Rockets,HOU,Houston,240,0.516,0.264,0.134,0.25,0.488,0.232,0.138,0.07
1867,0021500614,1610612747,Lakers,LAL,Los Angeles,240,0.488,0.232,0.138,0.07,0.516,0.264,0.134,0.25
1868,0021500615,1610612752,Knicks,NYK,New York,290,0.485,0.309,0.123,0.185,0.49,0.245,0.109,0.14
1869,0021500615,1610612755,76ers,PHI,Philadelphia,290,0.49,0.245,0.109,0.14,0.485,0.309,0.123,0.185
1870,0021500616,1610612762,Jazz,UTA,Utah,290,0.495,0.192,0.093,0.259,0.545,0.364,0.144,0.171
1871,0021500616,1610612766,Hornets,CHA,Charlotte,290,0.545,0.364,0.144,0.171,0.495,0.192,0.093,0.259
1872,0021500617,1610612757,Trail Blazers,POR,Portland,240,0.613,0.131,0.158,0.225,0.539,0.26,0.099,0.093
1873,0021500617,1610612764,Wizards,WAS,Washington,240,0.539,0.26,0.099,0.093,0.613,0.131,0.158,0.225
1874,0021500618,1610612740,Pelicans,NOP,New Orleans,240,0.527,0.311,0.161,0.171,0.52,0.4,0.125,0.282
1875,0021500618,1610612763,Grizzlies,MEM,Memphis,240,0.52,0.4,0.125,0.282,0.527,0.311,0.161,0.171
1876,0021500619,1610612741,Bulls,CHI,Chicago,240,0.577,0.238,0.103,0.167,0.468,0.211,0.116,0.385
1877,0021500619,1610612765,Pistons,DET,Detroit,240,0.468,0.211,0.116,0.385,0.577,0.238,0.103,0.167
1878,0021500620,1610612737,Hawks,ATL,Atlanta,240,0.569,0.125,0.175,0.114,0.379,0.23,0.133,0.204
1879,0021500620,1610612753,Magic,ORL,Orlando,240,0.379,0.23,0.133,0.204,0.569,0.125,0.175,0.114
1880,0021500621,1610612751,Nets,BKN,Brooklyn,240,0.546,0.25,0.155,0.222,0.582,0.212,0.086,0.2
1881,0021500621,1610612761,Raptors,TOR,Toronto,240,0.582,0.212,0.086,0.2,0.546,0.25,0.155,0.222
1882,0021500622,1610612739,Cavaliers,CLE,Cleveland,240,0.526,0.325,0.167,0.205,0.653,0.318,0.081,0.176
1883,0021500622,1610612744,Warriors,GSW,Golden State,240,0.653,0.318,0.081,0.176,0.526,0.325,0.167,0.205
1884,0021500623,1610612738,Celtics,BOS,Boston,265,0.489,0.277,0.115,0.245,0.516,0.258,0.131,0.234
1885,0021500623,1610612742,Mavericks,DAL,Dallas,265,0.516,0.258,0.131,0.234,0.489,0.277,0.115,0.245
1886,0021500624,1610612745,Rockets,HOU,Houston,265,0.563,0.591,0.129,0.333,0.637,0.363,0.119,0.2
1887,0021500624,1610612746,Clippers,LAC,Los Angeles,265,0.637,0.363,0.119,0.2,0.563,0.591,0.129,0.333
1888,0021500625,1610612748,Heat,MIA,Miami,240,0.399,0.351,0.179,0.273,0.52,0.216,0.196,0.212
1889,0021500625,1610612749,Bucks,MIL,Milwaukee,240,0.52,0.216,0.196,0.212,0.399,0.351,0.179,0.273
1890,0021500626,1610612740,Pelicans,NOP,New Orleans,240,0.566,0.277,0.156,0.308,0.493,0.408,0.171,0.3
1891,0021500626,1610612750,Timberwolves,MIN,Minnesota,240,0.493,0.408,0.171,0.3,0.566,0.277,0.156,0.308
1892,0021500627,1610612743,Nuggets,DEN,Denver,240,0.464,0.434,0.172,0.25,0.454,0.309,0.121,0.308
1893,0021500627,1610612760,Thunder,OKC,Oklahoma City,240,0.454,0.309,0.121,0.308,0.464,0.434,0.172,0.25
1894,0021500628,1610612754,Pacers,IND,Indiana,240,0.434,0.41,0.137,0.2,0.414,0.358,0.214,0.265
1895,0021500628,1610612756,Suns,PHX,Phoenix,240,0.414,0.358,0.214,0.265,0.434,0.41,0.137,0.2
1896,0021500629,1610612753,Magic,ORL,Orlando,240,0.417,0.31,0.145,0.26,0.547,0.284,0.159,0.105
1897,0021500629,1610612755,76ers,PHI,Philadelphia,240,0.547,0.284,0.159,0.105,0.417,0.31,0.145,0.26
1898,0021500630,1610612748,Heat,MIA,Miami,240,0.537,0.265,0.234,0.233,0.552,0.151,0.11,0.314
1899,0021500630,1610612764,Wizards,WAS,Washington,240,0.552,0.151,0.11,0.314,0.537,0.265,0.234,0.233
1900,0021500631,1610612739,Cavaliers,CLE,Cleveland,240,0.5,0.26,0.14,0.167,0.44,0.095,0.151,0.188
1901,0021500631,1610612751,Nets,BKN,Brooklyn,240,0.44,0.095,0.151,0.188,0.5,0.26,0.14,0.167
1902,0021500632,1610612752,Knicks,NYK,New York,265,0.561,0.2,0.113,0.316,0.5,0.36,0.132,0.35
1903,0021500632,1610612762,Jazz,UTA,Utah,265,0.5,0.36,0.132,0.35,0.561,0.2,0.113,0.316
1904,0021500633,1610612738,Celtics,BOS,Boston,240,0.576,0.176,0.143,0.222,0.62,0.205,0.138,0.265
1905,0021500633,1610612761,Raptors,TOR,Toronto,240,0.62,0.205,0.138,0.265,0.576,0.176,0.143,0.222
1906,0021500634,1610612741,Bulls,CHI,Chicago,240,0.375,0.24,0.096,0.271,0.589,0.211,0.098,0.267
1907,0021500634,1610612744,Warriors,GSW,Golden State,240,0.589,0.211,0.098,0.267,0.375,0.24,0.096,0.271
1908,0021500635,1610612745,Rockets,HOU,Houston,240,0.516,0.189,0.124,0.224,0.55,0.738,0.098,0.275
1909,0021500635,1610612765,Pistons,DET,Detroit,240,0.55,0.738,0.098,0.275,0.516,0.189,0.124,0.224
1910,0021500636,1610612760,Thunder,OKC,Oklahoma City,240,0.524,0.361,0.196,0.333,0.475,0.259,0.16,0.14
1911,0021500636,1610612766,Hornets,CHA,Charlotte,240,0.475,0.259,0.16,0.14,0.524,0.361,0.196,0.333
1912,0021500637,1610612742,Mavericks,DAL,Dallas,265,0.459,0.227,0.109,0.176,0.467,0.121,0.165,0.213
1913,0021500637,1610612750,Timberwolves,MIN,Minnesota,265,0.467,0.121,0.165,0.213,0.459,0.227,0.109,0.176
1914,0021500638,1610612747,Lakers,LAL,Los Angeles,240,0.378,0.344,0.098,0.214,0.517,0.315,0.14,0.341
1915,0021500638,1610612758,Kings,SAC,Sacramento,240,0.517,0.315,0.14,0.341,0.378,0.344,0.098,0.214
1916,0021500639,1610612737,Hawks,ATL,Atlanta,240,0.506,0.264,0.13,0.213,0.484,0.117,0.132,0.283
1917,0021500639,1610612757,Trail Blazers,POR,Portland,240,0.484,0.117,0.132,0.283,0.506,0.264,0.13,0.213
1918,0021500640,1610612739,Cavaliers,CLE,Cleveland,240,0.584,0.289,0.159,0.341,0.488,0.45,0.093,0.195
1919,0021500640,1610612746,Clippers,LAC,Los Angeles,240,0.488,0.45,0.093,0.195,0.584,0.289,0.159,0.341
1920,0021500641,1610612740,Pelicans,NOP,New Orleans,240,0.564,0.209,0.108,0.297,0.456,0.22,0.155,0.353
1921,0021500641,1610612765,Pistons,DET,Detroit,240,0.456,0.22,0.155,0.353,0.564,0.209,0.108,0.297
1922,0021500642,1610612743,Nuggets,DEN,Denver,240,0.506,0.325,0.109,0.233,0.542,0.403,0.139,0.118
1923,0021500642,1610612763,Grizzlies,MEM,Memphis,240,0.542,0.403,0.139,0.118,0.506,0.325,0.109,0.233
1924,0021500643,1610612737,Hawks,ATL,Atlanta,240,0.464,0.179,0.185,0.152,0.397,0.261,0.182,0.327
1925,0021500643,1610612758,Kings,SAC,Sacramento,240,0.397,0.261,0.182,0.327,0.464,0.179,0.185,0.152
1926,0021500644,1610612756,Suns,PHX,Phoenix,240,0.432,0.284,0.154,0.214,0.541,0.326,0.083,0.227
1927,0021500644,1610612759,Spurs,SAS,San Antonio,240,0.541,0.326,0.083,0.227,0.432,0.284,0.154,0.214
1928,0021500645,1610612753,Magic,ORL,Orlando,265,0.555,0.209,0.171,0.171,0.495,0.218,0.085,0.255
1929,0021500645,1610612766,Hornets,CHA,Charlotte,265,0.495,0.218,0.085,0.255,0.555,0.209,0.171,0.171
1930,0021500646,1610612738,Celtics,BOS,Boston,240,0.49,0.219,0.119,0.314,0.444,0.292,0.19,0.333
1931,0021500646,1610612741,Bulls,CHI,Chicago,240,0.444,0.292,0.19,0.333,0.49,0.219,0.119,0.314
1932,0021500647,1610612751,Nets,BKN,Brooklyn,240,0.48,0.24,0.135,0.162,0.633,0.2,0.199,0.333
1933,0021500647,1610612762,Jazz,UTA,Utah,240,0.633,0.2,0.199,0.333,0.48,0.24,0.135,0.162
1934,0021500648,1610612746,Clippers,LAC,Los Angeles,240,0.651,0.316,0.116,0.091,0.412,0.235,0.172,0.267
1935,0021500648,1610612752,Knicks,NYK,New York,240,0.412,0.235,0.172,0.267,0.651,0.316,0.116,0.091
1936,0021500649,1610612748,Heat,MIA,Miami,240,0.432,0.21,0.149,0.286,0.553,0.28,0.152,0.176
1937,0021500649,1610612761,Raptors,TOR,Toronto,240,0.553,0.28,0.152,0.176,0.432,0.21,0.149,0.286
1938,0021500650,1610612745,Rockets,HOU,Houston,240,0.484,0.17,0.122,0.306,0.476,0.259,0.157,0.341
1939,0021500650,1610612749,Bucks,MIL,Milwaukee,240,0.476,0.259,0.157,0.341,0.484,0.17,0.122,0.306
1940,0021500651,1610612742,Mavericks,DAL,Dallas,240,0.517,0.207,0.083,0.189,0.538,0.165,0.148,0.395
1941,0021500651,1610612760,Thunder,OKC,Oklahoma City,240,0.538,0.165,0.148,0.395,0.517,0.207,0.083,0.189
1942,0021500652,1610612744,Warriors,GSW,Golden State,240,0.556,0.278,0.163,0.326,0.479,0.284,0.124,0.294
1943,0021500652,1610612754,Pacers,IND,Indiana,240,0.479,0.284,0.124,0.294,0.556,0.278,0.163,0.326
1944,0021500653,1610612747,Lakers,LAL,Los Angeles,240,0.488,0.214,0.14,0.3,0.571,0.153,0.077,0.175
1945,0021500653,1610612759,Spurs,SAS,San Antonio,240,0.571,0.153,0.077,0.175,0.488,0.214,0.14,0.3
1946,0021500655,1610612752,Knicks,NYK,New York,240,0.422,0.416,0.153,0.174,0.396,0.451,0.121,0.204
1947,0021500655,1610612766,Hornets,CHA,Charlotte,240,0.396,0.451,0.121,0.204,0.422,0.416,0.153,0.174
1948,0021500656,1610612738,Celtics,BOS,Boston,240,0.5,0.196,0.158,0.306,0.438,0.225,0.221,0.265
1949,0021500656,1610612755,76ers,PHI,Philadelphia,240,0.438,0.225,0.221,0.265,0.5,0.196,0.158,0.306
1950,0021500657,1610612740,Pelicans,NOP,New Orleans,240,0.548,0.181,0.082,0.245,0.568,0.243,0.192,0.171
1951,0021500657,1610612749,Bucks,MIL,Milwaukee,240,0.568,0.243,0.192,0.171,0.548,0.181,0.082,0.245
1952,0021500658,1610612750,Timberwolves,MIN,Minnesota,240,0.537,0.529,0.174,0.25,0.525,0.278,0.151,0.25
1953,0021500658,1610612763,Grizzlies,MEM,Memphis,240,0.525,0.278,0.151,0.25,0.537,0.529,0.174,0.25
1954,0021500659,1610612739,Cavaliers,CLE,Cleveland,240,0.394,0.234,0.044,0.286,0.477,0.172,0.09,0.289
1955,0021500659,1610612741,Bulls,CHI,Chicago,240,0.477,0.172,0.09,0.289,0.394,0.234,0.044,0.286
1956,0021500660,1610612737,Hawks,ATL,Atlanta,240,0.476,0.214,0.165,0.229,0.459,0.306,0.173,0.319
1957,0021500660,1610612756,Suns,PHX,Phoenix,240,0.459,0.306,0.173,0.319,0.476,0.214,0.165,0.229
1958,0021500661,1610612743,Nuggets,DEN,Denver,240,0.513,0.372,0.084,0.07,0.542,0.226,0.164,0.275
1959,0021500661,1610612765,Pistons,DET,Detroit,240,0.542,0.226,0.164,0.275,0.513,0.372,0.084,0.07
1960,0021500662,1610612747,Lakers,LAL,Los Angeles,240,0.543,0.464,0.194,0.125,0.559,0.237,0.092,0.35
1961,0021500662,1610612757,Trail Blazers,POR,Portland,240,0.559,0.237,0.092,0.35,0.543,0.464,0.194,0.125
1962,0021500663,1610612754,Pacers,IND,Indiana,240,0.459,0.291,0.12,0.188,0.476,0.424,0.146,0.289
1963,0021500663,1610612758,Kings,SAC,Sacramento,240,0.476,0.424,0.146,0.289,0.459,0.291,0.12,0.188
1964,0021500664,1610612751,Nets,BKN,Brooklyn,240,0.521,0.266,0.112,0.36,0.505,0.204,0.138,0.311
1965,0021500664,1610612760,Thunder,OKC,Oklahoma City,240,0.505,0.204,0.138,0.311,0.521,0.266,0.112,0.36
