,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
1738,0021500550,1610612746,Clippers,LAC,Los Angeles,240,0.659,0.341,0.66,0.309,0.247,0.062,0.093,0.144,0.351,0.406,0.594,0.75,0.25,0.475,0.525
1739,0021500550,1610612766,Hornets,CHA,Charlotte,240,0.726,0.274,0.578,0.12,0.253,0.133,0.169,0.084,0.458,0.375,0.625,0.714,0.286,0.452,0.548
1740,0021500551,1610612737,Hawks,ATL,Atlanta,240,0.745,0.255,0.65,0.1,0.25,0.125,0.1,0.208,0.55,0.641,0.359,0.8,0.2,0.673,0.327
1741,0021500551,1610612741,Bulls,CHI,Chicago,240,0.783,0.217,0.552,0.171,0.2,0.152,0.248,0.19,0.381,0.31,0.69,1.0,0.0,0.444,0.556
1742,0021500552,1610612753,Magic,ORL,Orlando,240,0.824,0.176,0.667,0.263,0.152,0.091,0.182,0.192,0.404,0.545,0.455,0.8,0.2,0.579,0.421
1743,0021500552,1610612764,Wizards,WAS,Washington,240,0.697,0.303,0.552,0.286,0.371,0.19,0.076,0.19,0.267,0.586,0.414,0.923,0.077,0.69,0.31
1744,0021500553,1610612751,Nets,BKN,Brooklyn,240,0.89,0.11,0.742,0.202,0.169,0.056,0.09,0.045,0.539,0.576,0.424,1.0,0.0,0.632,0.368
1745,0021500553,1610612765,Pistons,DET,Detroit,240,0.707,0.293,0.68,0.097,0.233,0.252,0.087,0.184,0.583,0.486,0.514,0.75,0.25,0.535,0.465
1746,0021500554,1610612755,76ers,PHI,Philadelphia,240,0.788,0.213,0.589,0.105,0.347,0.063,0.063,0.147,0.484,0.536,0.464,1.0,0.0,0.667,0.333
1747,0021500554,1610612761,Raptors,TOR,Toronto,240,0.773,0.227,0.667,0.185,0.139,0.093,0.194,0.139,0.481,0.389,0.611,1.0,0.0,0.463,0.537
1748,0021500555,1610612748,Heat,MIA,Miami,240,0.768,0.232,0.675,0.193,0.217,0.108,0.108,0.169,0.482,0.286,0.714,1.0,0.0,0.412,0.588
1749,0021500555,1610612762,Jazz,UTA,Utah,240,0.718,0.282,0.612,0.224,0.276,0.02,0.112,0.163,0.388,0.333,0.667,1.0,0.0,0.487,0.513
1750,0021500556,1610612744,Warriors,GSW,Golden State,240,0.575,0.425,0.469,0.094,0.445,0.141,0.086,0.055,0.375,0.667,0.333,0.789,0.211,0.714,0.286
1751,0021500556,1610612758,Kings,SAC,Sacramento,240,0.75,0.25,0.603,0.172,0.207,0.233,0.19,0.164,0.431,0.543,0.457,1.0,0.0,0.628,0.372
1752,0021500557,1610612742,Mavericks,DAL,Dallas,240,0.74,0.26,0.645,0.237,0.194,0.043,0.161,0.183,0.409,0.467,0.533,1.0,0.0,0.556,0.444
1753,0021500557,1610612750,Timberwolves,MIN,Minnesota,240,0.797,0.203,0.667,0.253,0.138,0.08,0.195,0.149,0.414,0.655,0.345,1.0,0.0,0.697,0.303
1754,0021500558,1610612740,Pelicans,NOP,New Orleans,265,0.7,0.3,0.577,0.216,0.216,0.108,0.207,0.126,0.36,0.406,0.594,0.875,0.125,0.5,0.5
1755,0021500558,1610612746,Clippers,LAC,Los Angeles,265,0.596,0.404,0.526,0.211,0.316,0.123,0.158,0.123,0.316,0.633,0.367,0.583,0.417,0.619,0.381
1756,0021500559,1610612739,Cavaliers,CLE,Cleveland,240,0.644,0.356,0.547,0.189,0.284,0.179,0.168,0.305,0.358,0.538,0.462,0.667,0.333,0.571,0.429
1757,0021500559,1610612755,76ers,PHI,Philadelphia,240,0.766,0.234,0.682,0.165,0.212,0.129,0.106,0.129,0.518,0.586,0.414,0.833,0.167,0.629,0.371
1758,0021500560,1610612738,Celtics,BOS,Boston,240,0.75,0.25,0.612,0.102,0.214,0.235,0.173,0.255,0.51,0.5,0.5,1.0,0.0,0.595,0.405
1759,0021500560,1610612763,Grizzlies,MEM,Memphis,240,0.81,0.19,0.535,0.079,0.119,0.198,0.347,0.198,0.455,0.37,0.63,0.5,0.5,0.387,0.613
1760,0021500561,1610612745,Rockets,HOU,Houston,265,0.573,0.427,0.467,0.056,0.393,0.196,0.14,0.14,0.411,0.52,0.48,0.786,0.214,0.615,0.385
1761,0021500561,1610612754,Pacers,IND,Indiana,265,0.656,0.344,0.66,0.117,0.262,0.087,0.078,0.369,0.544,0.706,0.294,1.0,0.0,0.767,0.233
1762,0021500562,1610612749,Bucks,MIL,Milwaukee,240,0.838,0.163,0.659,0.295,0.102,0.102,0.239,0.159,0.364,0.552,0.448,1.0,0.0,0.594,0.406
1763,0021500562,1610612752,Knicks,NYK,New York,240,0.714,0.286,0.64,0.2,0.21,0.15,0.15,0.15,0.44,0.563,0.438,1.0,0.0,0.641,0.359
1764,0021500563,1610612743,Nuggets,DEN,Denver,240,0.649,0.351,0.421,0.084,0.379,0.126,0.2,0.147,0.337,0.8,0.2,0.75,0.25,0.781,0.219
1765,0021500563,1610612766,Hornets,CHA,Charlotte,240,0.566,0.434,0.391,0.065,0.391,0.087,0.217,0.185,0.326,0.722,0.278,0.917,0.083,0.8,0.2
1766,0021500564,1610612757,Trail Blazers,POR,Portland,240,0.56,0.44,0.4,0.07,0.496,0.148,0.104,0.174,0.33,0.696,0.304,0.579,0.421,0.643,0.357
1767,0021500564,1610612760,Thunder,OKC,Oklahoma City,240,0.724,0.276,0.491,0.182,0.273,0.145,0.236,0.2,0.309,0.556,0.444,0.8,0.2,0.622,0.378
1768,0021500565,1610612747,Lakers,LAL,Los Angeles,240,0.764,0.236,0.703,0.216,0.122,0.068,0.176,0.122,0.486,0.462,0.538,1.0,0.0,0.517,0.483
1769,0021500565,1610612762,Jazz,UTA,Utah,240,0.768,0.232,0.605,0.116,0.174,0.081,0.221,0.151,0.488,0.5,0.5,0.6,0.4,0.516,0.484
1770,0021500566,1610612751,Nets,BKN,Brooklyn,240,0.836,0.164,0.785,0.203,0.076,0.139,0.139,0.152,0.582,0.419,0.581,1.0,0.0,0.455,0.545
1771,0021500566,1610612759,Spurs,SAS,San Antonio,240,0.841,0.159,0.755,0.245,0.113,0.075,0.132,0.283,0.509,0.575,0.425,1.0,0.0,0.614,0.386
1772,0021500567,1610612741,Bulls,CHI,Chicago,240,0.728,0.272,0.5,0.08,0.27,0.13,0.23,0.09,0.42,0.44,0.56,0.778,0.222,0.529,0.471
1773,0021500567,1610612764,Wizards,WAS,Washington,240,0.758,0.242,0.684,0.281,0.237,0.175,0.079,0.149,0.404,0.59,0.41,0.889,0.111,0.646,0.354
1774,0021500568,1610612744,Warriors,GSW,Golden State,240,0.733,0.267,0.613,0.162,0.189,0.207,0.198,0.144,0.45,0.618,0.382,0.571,0.429,0.61,0.39
1775,0021500568,1610612748,Heat,MIA,Miami,240,0.791,0.209,0.66,0.233,0.204,0.049,0.136,0.078,0.427,0.706,0.294,1.0,0.0,0.756,0.244
1776,0021500569,1610612754,Pacers,IND,Indiana,240,0.696,0.304,0.534,0.19,0.259,0.233,0.207,0.233,0.345,0.484,0.516,1.0,0.0,0.61,0.39
1777,0021500569,1610612756,Suns,PHX,Phoenix,240,0.719,0.281,0.577,0.289,0.247,0.113,0.175,0.155,0.289,0.571,0.429,1.0,0.0,0.667,0.333
1778,0021500570,1610612759,Spurs,SAS,San Antonio,240,0.835,0.165,0.661,0.183,0.138,0.064,0.202,0.037,0.477,0.417,0.583,1.0,0.0,0.488,0.512
1779,0021500570,1610612765,Pistons,DET,Detroit,240,0.747,0.253,0.646,0.061,0.182,0.131,0.172,0.242,0.586,0.531,0.469,0.833,0.167,0.579,0.421
1780,0021500571,1610612738,Celtics,BOS,Boston,240,0.663,0.337,0.579,0.175,0.237,0.114,0.184,0.175,0.404,0.515,0.485,0.889,0.111,0.595,0.405
1781,0021500571,1610612752,Knicks,NYK,New York,240,0.753,0.247,0.6,0.15,0.175,0.067,0.225,0.067,0.45,0.528,0.472,0.714,0.286,0.558,0.442
1782,0021500572,1610612745,Rockets,HOU,Houston,240,0.545,0.455,0.28,0.037,0.505,0.112,0.215,0.262,0.243,0.467,0.533,0.778,0.222,0.636,0.364
1783,0021500572,1610612763,Grizzlies,MEM,Memphis,240,0.75,0.25,0.571,0.176,0.231,0.099,0.198,0.275,0.396,0.577,0.423,1.0,0.0,0.667,0.333
1784,0021500573,1610612741,Bulls,CHI,Chicago,240,0.659,0.341,0.455,0.139,0.356,0.04,0.188,0.059,0.317,0.478,0.522,0.917,0.083,0.629,0.371
1785,0021500573,1610612749,Bucks,MIL,Milwaukee,240,0.86,0.14,0.755,0.17,0.085,0.16,0.16,0.283,0.585,0.625,0.375,1.0,0.0,0.651,0.349
1786,0021500574,1610612750,Timberwolves,MIN,Minnesota,240,0.778,0.222,0.604,0.188,0.219,0.167,0.177,0.208,0.417,0.552,0.448,0.857,0.143,0.611,0.389
1787,0021500574,1610612760,Thunder,OKC,Oklahoma City,240,0.738,0.262,0.594,0.158,0.267,0.188,0.139,0.149,0.436,0.5,0.5,0.667,0.333,0.538,0.462
1788,0021500575,1610612739,Cavaliers,CLE,Cleveland,265,0.546,0.454,0.418,0.091,0.464,0.173,0.118,0.145,0.327,0.522,0.478,0.941,0.059,0.7,0.3
